Latitude,Longitude,pct_urban,pct_agricultural
-33.7075,18.97444444,60.91351553725197,14.529068834572392
-25.57877778,29.12747222,0.0,10.801484660441918
-26.006389,29.253889,0.005778342771293193,19.44990176817289
-30.77586667,29.03221667,0.00828591946086284,0.2485775838258852
-24.925278,29.324444,0.0,0.4139700309019882
-24.679167,30.8025,10.545072150493661,13.612198399252206
-25.49037,30.6986,7.445882421217573,0.6006615982821658
-33.818056,19.694722,0.029377987874903186,19.047619047619047
-33.897778,20.012778,1.3047654624046108,13.127701584929826
-34.065833,20.404167,0.844207723035952,13.936085219707056
-24.058889,31.237222,0.0,0.038160096280858306
-34.092222,21.295278,1.1447434975907143,53.262518968133534
-27.363611,31.783333,0.09992862241256245,17.199143468950748
-34.329722,18.990278,1.0326793915421169,0.0
-23.281,30.54305556,0.0,1.2254540085634136
-28.801278,31.955389,0.7211470745654808,84.6981605115637
-29.140556,31.391944,32.74366102266026,1.1961924016510825
-27.169444,29.233889,0.03432003432003432,35.2009152009152
-27.573056,24.746389,10.726091416847146,3.0519776587256353
-28.69485,28.23487,6.251762449946422,4.148102193897693
-34.039722,22.133333,0.029301297248341813,11.733837670813244
-28.068333,31.55,0.9304172694522452,3.4124755339971067
-29.7775,29.470833,1.710427188258601,27.221741678060212
-29.987778,29.851667,0.23110121119309482,30.74759849644995
-29.744167,29.905833,1.8422374811589348,4.625132585273265
-25.436111,31.982222,5.922313185856122,1.889914649015851
-25.67386,31.57527,0.07533174943501188,45.45691603407313
-30.733889,29.828333,1.9232363425350245,5.595622979358368
-30.398056,30.601944,0.2412311104949397,19.536947178705116
-22.43772222,31.07805556,0.09508527961015036,0.011885659951268794
-29.803611,30.516111,4.368322686825295,25.543250857764512
-29.641944,30.6875,1.4807778274474743,0.34644613321412604
-33.980556,21.653333,1.1489350358542372,52.09127502465812
-22.769722,30.886944,6.800059285608419,27.52334370831481
-23.763056,27.908611,0.0,0.0
-23.23572222,27.717,0.43128914096656035,22.30001181614085
-28.44555556,32.325,0.0,77.87608118039459
-30.336111,27.359444,0.0166472448809722,0.08878530603185172
-22.91028,29.61111,1.9838919815231553,16.53440720123179
-24.183889,30.823889,1.7859237536656891,3.404692082111437
-23.658056,31.05,0.0,3.288970025322419
-22.225556,29.990556,7.624319257209177,0.11308514120763027
-26.03611,30.99778,0.11842523323994107,1.6319574824528464
-28.404444,30.013056,1.0179556058249681,2.0670154107168104
-29.380556,30.2775,1.0448471945992885,30.561080142300906
-31.031389,28.883333,0.7795713734780453,4.9446311497989095
-28.747778,31.745833,4.298075026070292,1.4599363039373185
-24.282222,28.090278,1.1105901658559456,9.072261618707143
-30.27402,30.69602,0.16102612510064132,9.356173130847608
-28.338333,31.373611,2.0796785694075037,7.237847320468564
-28.735556,29.820556,12.670894996476392,21.460183227625087
-27.602222,29.942778,1.4671110731276529,44.33524200210808
-28.116667,26.725278,1.0576159691505047,16.456844731768175
-26.905,32.324722,0.0,3.893125394186113
-28.75,30.442778,24.76888387824126,13.683765501691093
-29.161667,30.629722,0.4295098534613441,19.145471899388017
-34.075556,20.145556,0.0,0.8946639684737459
-27.5275,30.858056,1.0263427984946973,7.309841487056677
-25.398889,31.610556,0.060982692531072136,3.644441863166454
-25.362222,31.956667,0.11909949164851126,22.791575889615107
-24.034167,31.123611,3.2384028185554903,0.005871990604815032
-24.99328,30.81444,0.3234171498499461,0.13402872876664432
-25.14944444,31.94055556,0.4277608031427324,0.6314564236868907
-27.937778,31.209444,2.431058476044418,0.10224077702990543
-31.000833,26.353056,0.5813953488372093,0.0
-25.447222,30.711667,2.444121915820029,0.13062409288824384
-27.902778,24.615556,0.15625,14.786931818181818
-31.5653,18.3306,1.5914320149008436,34.847156787553416
-30.13573889,30.67422222,0.3475408012900715,0.8285372702755304
-24.768889,31.39,0.572112437607636,0.9311421816165095
-22.548889,28.898056,0.3473665459295766,6.145715812600202
-22.935,28.004167,0.6779560660785127,13.005506542720113
-31.860278,18.6875,0.019112106154098182,0.0
-29.161667,23.696389,2.613553422042558,20.883162090842738
-24.9675,31.516667,0.0,0.9471352800606166
-29.042222,24.6,3.316283514136361,22.67157551571019
-28.376944,24.303056,0.8117663696789704,2.8567387922500354
-29.028629,24.638389,15.116932763660895,27.900832021587586
-24.670833,28.560833,3.2571862584716054,3.4178546389343305
-28.1175,26.719444,1.8657139616649654,17.04944992627878
-29.033333,23.983333,0.4075666863422998,33.86738623267841
-34.405833,19.600556,0.5569848553165531,0.48272020794101267
-28.96362,19.15486,0.6778421555943073,0.0
-34.005833,22.351111,2.097324379064066,12.474682869630103
-34.02861,22.22222,1.0337018782469696,4.51312108698548
-27.935,26.126667,0.17609134028231418,28.63188389332273
-27.4,26.624722,8.650854810628763,9.638382281588035
-29.615556,27.065278,0.5785031580124085,15.407187971605836
-23.838611,31.640833,0.0823311476373901,2.922755741127349
-28.768056,20.720556,0.6509425986981148,19.601544227463577
-31.436944,20.474722,0.010970927043335162,0.03839824465167307
-28.7115,24.07288889,1.663518200016917,0.005639044745820058
-29.1825,23.575556,0.0,0.0
-31.394444,20.947222,0.21952691948850228,5.828439712419735
-29.651389,22.746389,0.5280362081971335,9.200122929064342
-29.758889,30.935278,30.946334384505903,1.8474590461306617
-33.72266667,18.61691667,0.0026736538153039942,80.08395272980054
-33.970833,22.548333,0.00799765402148703,0.4798592412892218
-33.870833,20.003333,1.964552637198377,38.49829169335896
-33.464444,18.740556,25.47668213145968,18.23057738206978
-33.08883333,19.21878333,0.0,6.679415012523903
-32.94583,18.33667,1.138478970512855,13.955809749912321
-32.601389,18.750556,0.9587000677048071,46.591740013540964
-28.308889,31.9025,0.011321181931393637,0.16132684252235932
-24.95861111,29.39527778,0.7927717866511221,7.2806761877003785
-26.619444,27.980833,6.5210518752694355,35.39876419025722
-26.510278,28.351389,49.79430971491039,1.1622220304364086
